latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
17.98143,82.76172,339.48,0.66,0.73,2016-03-26,0837,N,VIIRS,n,2,295.27,6.42,D,0
17.98065,82.75932,334.35,0.66,0.73,2016-03-26,0837,N,VIIRS,n,2,294.92,5.07,D,0
17.60485,83.20208,306.51,0.36,0.57,2016-03-26,1927,N,VIIRS,n,2,294.92,0.83,N,2
18.09025,82.86266,336.14,0.33,0.55,2016-03-27,0818,N,VIIRS,n,2,304.18,1.53,D,0
17.62891,83.22062,354.17,0.34,0.56,2016-03-27,0818,N,VIIRS,n,2,301.34,9.88,D,2
18.02783,83.52472,338.29,0.36,0.58,2016-03-27,0818,N,VIIRS,n,2,300.36,3.46,D,0
17.62536,83.22098,307.36,0.73,0.76,2016-03-27,1908,N,VIIRS,n,2,293.05,2.72,N,0
17.62851,83.22154,306.53,0.73,0.76,2016-03-27,1908,N,VIIRS,n,2,293.3,2.93,N,2
18.06218,83.51377,331.64,0.55,0.42,2016-03-28,0759,N,VIIRS,l,2,306.53,2.25,D,0
17.67437,83.08786,333.76,0.51,0.41,2016-03-28,0759,N,VIIRS,n,2,301.16,1.29,D,0
18.13783,83.01862,337.92,0.51,0.41,2016-03-28,0759,N,VIIRS,n,2,307.6,6.77,D,0
18.12603,83.27132,335.67,0.53,0.42,2016-03-28,0759,N,VIIRS,l,2,310.04,2.74,D,0
18.07457,82.94183,333.34,0.51,0.41,2016-03-28,0759,N,VIIRS,n,2,302.46,3.91,D,0
18.07528,82.9471,335.08,0.51,0.41,2016-03-28,0759,N,VIIRS,n,2,304.47,3.91,D,0
18.01782,82.80312,339.73,0.5,0.41,2016-03-28,0759,N,VIIRS,n,2,303.33,3.73,D,0
17.62173,83.19415,301.65,0.47,0.47,2016-03-28,2030,N,VIIRS,n,2,284.54,0.62,N,2
18.09684,82.94464,330.68,0.39,0.36,2016-03-29,0740,N,VIIRS,n,2,298.07,2.36,D,0
17.60883,83.20126,310.19,0.41,0.37,2016-03-29,2011,N,VIIRS,n,2,294.71,1.67,N,2
17.96261,83.15718,306.72,0.4,0.37,2016-03-29,2011,N,VIIRS,n,2,294.37,0.66,N,0
17.72573,83.17101,306.63,0.4,0.37,2016-03-29,2011,N,VIIRS,n,2,294.26,1.38,N,0
17.63811,83.21443,318.01,0.41,0.37,2016-03-29,2011,N,VIIRS,n,2,294.25,2.58,N,2
17.62368,83.19609,308.26,0.41,0.37,2016-03-29,2011,N,VIIRS,n,2,295.06,1.54,N,2
17.60819,83.20506,326.29,0.41,0.37,2016-03-29,2011,N,VIIRS,n,2,296.22,1.67,N,2
17.61774,83.21072,306.33,0.41,0.37,2016-03-29,2011,N,VIIRS,n,2,294.21,0.93,N,0
17.60543,83.20064,316.3,0.41,0.37,2016-03-29,2011,N,VIIRS,n,2,295.58,1.67,N,2
17.93006,83.37514,335.69,0.57,0.43,2016-03-30,0721,N,VIIRS,n,2,302.76,4,D,0
17.93088,83.37197,338.8,0.57,0.43,2016-03-30,0721,N,VIIRS,n,2,302.82,5.52,D,0
17.63687,83.21718,332.06,0.39,0.44,2016-03-30,0721,N,VIIRS,l,2,304.23,3.6,D,2
17.62552,83.22318,335.81,0.39,0.44,2016-03-30,0721,N,VIIRS,n,2,305.1,4.44,D,0
17.60675,83.20438,307.37,0.45,0.39,2016-03-30,1952,N,VIIRS,n,2,294.96,1.44,N,2
17.61032,83.20491,309.33,0.45,0.39,2016-03-30,1952,N,VIIRS,n,2,295.32,1.44,N,2
17.60735,83.20013,305.87,0.45,0.39,2016-03-30,1952,N,VIIRS,n,2,293.99,2.11,N,2
17.96261,83.15923,309.04,0.45,0.39,2016-03-30,1952,N,VIIRS,n,2,293.52,1.51,N,2
17.62285,83.19385,307.95,0.45,0.39,2016-03-30,1952,N,VIIRS,n,2,294.17,1.94,N,2
18.03067,82.92061,340.62,0.4,0.6,2016-03-31,0703,N,VIIRS,n,2,299.01,4.4,D,0
18.11788,83.06355,355.01,0.39,0.59,2016-03-31,0703,N,VIIRS,n,2,298.33,7.38,D,0
18.03054,82.92023,345.74,0.4,0.6,2016-03-31,0703,N,VIIRS,n,2,299.3,5.67,D,0
17.61006,83.20353,330.81,0.44,0.62,2016-04-01,0824,N,VIIRS,n,2,299.03,2.36,D,2
17.67142,83.11652,331.44,0.43,0.62,2016-04-01,0824,N,VIIRS,n,2,297.37,2.8,D,0
17.67185,83.12071,341,0.43,0.62,2016-04-01,0824,N,VIIRS,n,2,297.19,2.8,D,0
17.61018,83.20409,331.59,0.44,0.62,2016-04-01,0824,N,VIIRS,n,2,299.15,2.87,D,2
17.90733,82.88867,345.07,0.41,0.45,2016-04-02,0805,N,VIIRS,n,2,307.93,7.55,D,0
17.63623,83.22128,332.12,0.43,0.46,2016-04-02,0805,N,VIIRS,l,2,305.61,5.26,D,2
17.61019,83.20245,308.38,0.59,0.53,2016-04-02,2036,N,VIIRS,n,2,294.51,3.4,N,2
17.60775,83.20111,309.2,0.59,0.53,2016-04-02,2036,N,VIIRS,n,2,294.53,1.83,N,2
17.60842,83.20315,333.1,0.39,0.36,2016-04-03,0746,N,VIIRS,l,2,306.08,3.46,D,2
18.03498,83.04644,334.2,0.39,0.36,2016-04-03,0746,N,VIIRS,l,2,307.33,1.7,D,0
17.6284,83.22269,340.83,0.39,0.36,2016-04-03,0746,N,VIIRS,n,2,307.14,4.08,D,2
18.04918,83.52626,339.09,0.4,0.37,2016-04-03,0746,N,VIIRS,n,2,307.18,3.54,D,0
17.60586,83.20013,308.36,0.47,0.39,2016-04-03,2017,N,VIIRS,n,2,296.35,2.43,N,2
17.62184,83.19416,307.15,0.47,0.39,2016-04-03,2017,N,VIIRS,n,2,295.83,2.26,N,2
17.62663,83.22346,332.98,0.48,0.4,2016-04-04,0727,N,VIIRS,l,2,304.98,4.84,D,2
17.96361,83.1606,310.42,0.4,0.37,2016-04-04,1958,N,VIIRS,n,2,297.11,0.51,N,2
17.60876,83.20438,317.8,0.4,0.37,2016-04-04,1959,N,VIIRS,n,2,298.56,2.07,N,2
17.59695,83.19093,311.02,0.4,0.37,2016-04-04,1959,N,VIIRS,n,2,297.04,0.7,N,0
17.62392,83.19534,308.59,0.4,0.37,2016-04-04,1959,N,VIIRS,n,2,297.21,0.83,N,2
17.60932,83.20063,310,0.4,0.37,2016-04-04,1959,N,VIIRS,n,2,296.96,0.87,N,2
17.64022,82.7897,346.4,0.33,0.55,2016-04-05,0709,N,VIIRS,n,2,303.36,3.26,D,0
17.6104,83.20229,313.48,0.44,0.46,2016-04-05,1940,N,VIIRS,n,2,295.87,2.75,N,2
17.60921,82.89059,309.83,0.46,0.47,2016-04-05,1940,N,VIIRS,n,2,294.55,1.59,N,0
17.6061,83.20171,311.63,0.44,0.46,2016-04-05,1940,N,VIIRS,n,2,296.54,2.07,N,2
18.09908,82.95948,330.5,0.63,0.72,2016-04-06,0650,N,VIIRS,n,2,294.61,5.06,D,0
18.09455,82.95635,337.09,0.63,0.72,2016-04-06,0650,N,VIIRS,n,2,294.84,6.29,D,0
18.11343,83.06734,338.28,0.55,0.68,2016-04-06,0830,N,VIIRS,n,2,295.4,5.65,D,0
17.90507,82.98987,339.4,0.54,0.68,2016-04-06,0830,N,VIIRS,n,2,297.72,3.46,D,0
17.90264,82.98893,338.07,0.54,0.68,2016-04-06,0830,N,VIIRS,n,2,297.74,2.82,D,0
18.10701,82.932,339.83,0.54,0.68,2016-04-06,0830,N,VIIRS,n,2,296.84,6.63,D,0
18.10942,82.93055,344.59,0.54,0.68,2016-04-06,0831,N,VIIRS,n,2,296.08,6.12,D,0
18.10856,83.0666,338.91,0.55,0.68,2016-04-06,0831,N,VIIRS,n,2,295.5,5.46,D,0
17.60714,83.20451,302.76,0.75,0.77,2016-04-06,2101,N,VIIRS,n,2,289.3,1.5,N,2
17.62672,83.21977,337.12,0.54,0.51,2016-04-07,0811,N,VIIRS,n,2,302.96,3.35,D,2
18.0152,82.81104,341.77,0.52,0.5,2016-04-07,0812,N,VIIRS,n,2,306.43,6.87,D,0
17.82815,82.87551,343.63,0.52,0.5,2016-04-07,0812,N,VIIRS,n,2,307.01,5.51,D,0
17.82755,82.8705,332.12,0.52,0.5,2016-04-07,0812,N,VIIRS,l,2,306.23,2.48,D,0
17.96416,82.77258,337.73,0.51,0.5,2016-04-07,0812,N,VIIRS,n,2,306.51,5.35,D,0
18.01561,82.77466,348.83,0.51,0.5,2016-04-07,0812,N,VIIRS,n,2,306.84,5.48,D,0
18.03519,82.86193,330.02,0.52,0.5,2016-04-07,0812,N,VIIRS,l,2,303.52,1.32,D,0
18.05839,82.97921,356.74,0.53,0.5,2016-04-07,0812,N,VIIRS,n,2,309.48,26.9,D,0
18.06306,82.97881,367,0.53,0.5,2016-04-07,0812,N,VIIRS,h,2,306.2,26.9,D,0
18.04506,82.82652,330.84,0.52,0.5,2016-04-07,0812,N,VIIRS,l,2,303.66,4.11,D,0
18.06836,82.98365,367,0.53,0.5,2016-04-07,0812,N,VIIRS,h,2,307.64,7.32,D,0
18.06777,82.97867,343.5,0.53,0.5,2016-04-07,0812,N,VIIRS,n,2,306.07,7.32,D,0
18.07306,82.98335,330.85,0.53,0.5,2016-04-07,0812,N,VIIRS,n,2,303.09,7.32,D,0
18.07183,82.89391,347.34,0.52,0.5,2016-04-07,0812,N,VIIRS,n,2,304.92,10.55,D,0
18.06691,82.85286,330.98,0.52,0.5,2016-04-07,0812,N,VIIRS,l,2,303.23,3.94,D,0
18.09741,83.02879,331.72,0.54,0.5,2016-04-07,0812,N,VIIRS,l,2,305.78,2.45,D,0
18.07092,82.98531,341.02,0.53,0.5,2016-04-07,0812,N,VIIRS,n,2,304.05,6.54,D,0
18.07037,82.98032,342.53,0.53,0.5,2016-04-07,0812,N,VIIRS,n,2,305.52,6.54,D,0
18.07515,82.89641,336.1,0.53,0.5,2016-04-07,0812,N,VIIRS,n,2,303.3,8.95,D,0
18.07452,82.89076,341.05,0.52,0.5,2016-04-07,0812,N,VIIRS,n,2,302.19,6.48,D,0
18.09265,82.96837,333.64,0.53,0.5,2016-04-07,0812,N,VIIRS,l,2,307.1,3.37,D,0
18.10961,83.07718,337.95,0.54,0.51,2016-04-07,0812,N,VIIRS,n,2,303.94,6.11,D,0
18.10821,83.06471,333.6,0.54,0.51,2016-04-07,0812,N,VIIRS,l,2,305.47,4.72,D,0
18.11437,83.07718,343.3,0.54,0.51,2016-04-07,0812,N,VIIRS,n,2,304.32,6.11,D,0
18.13316,83.15934,342.78,0.55,0.51,2016-04-07,0812,N,VIIRS,n,2,305.79,4.65,D,0
18.11448,82.91151,333.84,0.53,0.5,2016-04-07,0812,N,VIIRS,l,2,307.52,4.33,D,0
18.03705,82.86684,311.64,0.35,0.57,2016-04-07,2042,N,VIIRS,n,2,292.68,2.18,N,0
18.03716,82.86713,311.8,0.35,0.57,2016-04-07,2042,N,VIIRS,n,2,292.55,1.9,N,0
18.02246,82.80671,305.71,0.35,0.56,2016-04-07,2042,N,VIIRS,n,2,293.55,2.58,N,0
18.02192,82.80936,311.93,0.35,0.56,2016-04-07,2042,N,VIIRS,n,2,293.8,1.05,N,0
18.01651,82.80944,305.39,0.35,0.56,2016-04-07,2042,N,VIIRS,n,2,293.19,1.05,N,0
17.98304,82.76259,310.5,0.34,0.56,2016-04-07,2042,N,VIIRS,n,2,293.17,0.7,N,0
18.03793,82.86336,304.33,0.35,0.57,2016-04-07,2042,N,VIIRS,n,2,292.09,1.51,N,0
18.03784,82.86308,304.6,0.35,0.57,2016-04-07,2042,N,VIIRS,n,2,292.07,1.92,N,0
17.99786,82.76044,339.5,0.42,0.38,2016-04-08,0753,N,VIIRS,l,2,313.68,4.08,D,0
17.95011,82.82552,337.83,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,312.24,6.88,D,0
17.95358,82.82491,354.66,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,314.57,6.88,D,0
17.95297,82.82049,348.7,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,311.53,5.5,D,0
17.96212,82.75862,342.93,0.42,0.38,2016-04-08,0753,N,VIIRS,n,2,311.15,3.34,D,0
17.99279,82.90192,337.79,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,310.68,1.85,D,0
17.9432,82.82697,342.81,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,317.04,15.66,D,0
17.94378,82.83122,337.67,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,311.91,15.66,D,0
17.72953,82.76474,336.42,0.42,0.38,2016-04-08,0753,N,VIIRS,l,2,310.24,4.04,D,0
17.73008,82.76874,338.06,0.42,0.38,2016-04-08,0753,N,VIIRS,l,2,311.14,5.59,D,0
17.7458,83.06335,339.7,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,309.17,3.29,D,0
17.99107,82.88959,348.42,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,311.31,4.86,D,0
17.6377,83.21721,341,0.44,0.38,2016-04-08,0753,N,VIIRS,l,2,313.03,5.81,D,2
17.63063,83.21827,336.53,0.44,0.38,2016-04-08,0753,N,VIIRS,l,2,307.6,2.16,D,2
17.61067,83.20434,341.5,0.44,0.38,2016-04-08,0753,N,VIIRS,n,2,309.9,7.56,D,2
17.98329,82.8084,343.35,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,310.13,2.64,D,0
18.02445,83.02637,341.91,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,311.56,5.26,D,0
18.03493,83.05001,344.53,0.44,0.38,2016-04-08,0753,N,VIIRS,n,2,312.79,4.78,D,0
17.99328,82.75317,339.21,0.42,0.38,2016-04-08,0753,N,VIIRS,l,2,311.95,3.4,D,0
17.99674,82.75254,337.75,0.42,0.38,2016-04-08,0753,N,VIIRS,l,2,309.99,4.62,D,0
18.01912,82.88604,336,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,310.54,1.44,D,0
18.00873,82.81236,346.05,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,311.31,5.84,D,0
18.00132,82.75983,345.15,0.42,0.38,2016-04-08,0753,N,VIIRS,n,2,314.1,4.08,D,0
18.00881,82.76266,337.32,0.42,0.38,2016-04-08,0753,N,VIIRS,l,2,310.48,2.3,D,0
18.01908,82.81017,336.02,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,310.62,1.29,D,0
18.11411,83.46278,342.62,0.45,0.39,2016-04-08,0753,N,VIIRS,l,2,316.22,24.01,D,0
18.02931,82.85746,342.61,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,308.27,3.02,D,0
18.02871,82.85326,342.17,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,308.74,3.02,D,0
18.11235,83.46403,349.6,0.45,0.39,2016-04-08,0753,N,VIIRS,n,2,315.97,14.71,D,0
18.02995,82.85348,348.21,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,308.33,8.06,D,0
18.02939,82.84939,337.54,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,307.87,3.88,D,0
18.11592,83.46334,342.14,0.45,0.39,2016-04-08,0753,N,VIIRS,n,2,310.76,7.53,D,0
18.06268,83.06766,342.24,0.44,0.38,2016-04-08,0753,N,VIIRS,l,2,312.5,5.85,D,0
18.02739,82.8089,338.91,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,311.48,4.26,D,0
18.02408,82.7848,337.29,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,312.27,2.74,D,0
18.03922,82.86919,340.31,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,310.04,5.25,D,0
18.05726,82.97506,344.47,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,312.61,7.12,D,0
18.0288,82.76749,341.14,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,312.21,4.88,D,0
18.1342,82.82922,341.41,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,309.87,3.81,D,0
18.13787,82.91157,337.19,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,309.14,3.07,D,0
18.13498,82.9164,337.8,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,309.99,3.07,D,0
18.06023,82.9706,367,0.43,0.38,2016-04-08,0753,N,VIIRS,h,2,314.61,14.56,D,0
18.04062,82.82756,339.72,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,309.75,4.58,D,0
18.06485,82.9782,343.49,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,311.95,6.99,D,0
18.0643,82.97415,348.89,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,311.71,6.99,D,0
18.06268,82.96237,340.21,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,311.99,3.46,D,0
18.03572,82.7662,344.95,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,311.84,4.65,D,0
18.06565,82.95798,341.62,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,310.89,3.46,D,0
18.07133,82.97321,352.49,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,312.73,6.93,D,0
18.05839,82.87906,338.78,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,311.56,3.13,D,0
18.07377,82.96492,349.92,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,314.32,9.17,D,0
18.09943,83.07339,334.77,0.44,0.38,2016-04-08,0753,N,VIIRS,l,2,309.22,1.32,D,0
18.09835,83.06555,344.4,0.44,0.38,2016-04-08,0753,N,VIIRS,n,2,310.05,7.88,D,0
18.09781,83.06161,344.56,0.44,0.38,2016-04-08,0753,N,VIIRS,n,2,310.97,7.88,D,0
18.07459,82.89306,335.29,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,306.45,2.25,D,0
18.06034,82.79012,333.52,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,308.19,2.16,D,0
18.08101,82.91365,352.89,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,310.72,7.67,D,0
18.07304,82.83037,338.3,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,309.23,2.39,D,0
18.11221,83.08786,345.92,0.44,0.38,2016-04-08,0753,N,VIIRS,n,2,310.61,16.29,D,0
18.08451,82.88735,339.42,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,312.81,7.14,D,0
18.07431,82.81389,333.76,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,307.99,1.31,D,0
18.1141,83.07542,342.97,0.44,0.38,2016-04-08,0753,N,VIIRS,n,2,311.46,3.7,D,0
18.08735,82.88209,337.37,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,308.93,7.07,D,0
18.11382,83.0214,350.83,0.44,0.38,2016-04-08,0753,N,VIIRS,n,2,313.54,5.08,D,0
18.09843,82.91045,351.06,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,309.86,8.01,D,0
18.09784,82.90621,347.71,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,308.81,7.09,D,0
18.09724,82.90192,348.12,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,308.1,7.09,D,0
18.11738,83.02113,346.82,0.44,0.38,2016-04-08,0753,N,VIIRS,n,2,309.7,5.08,D,0
18.10816,82.95477,344.81,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,310.42,15.67,D,0
18.13117,83.06883,340.94,0.44,0.38,2016-04-08,0753,N,VIIRS,l,2,314.64,5.52,D,0
18.12441,82.96864,345.93,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,311.71,3.65,D,0
18.12152,82.94795,337.55,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,309.93,1.61,D,0
18.12445,82.94328,337.45,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,310.62,2.67,D,0
18.14872,83.09151,335.73,0.44,0.38,2016-04-08,0753,N,VIIRS,l,2,308.35,6.41,D,0
18.1481,83.08708,348.44,0.44,0.38,2016-04-08,0753,N,VIIRS,n,2,313.31,6.41,D,0
18.1389,82.9699,339.03,0.43,0.38,2016-04-08,0753,N,VIIRS,n,2,308.38,1.08,D,0
18.13433,82.93725,335.59,0.43,0.38,2016-04-08,0753,N,VIIRS,l,2,308.33,4.25,D,0
18.14997,83.02325,334.59,0.44,0.38,2016-04-08,0753,N,VIIRS,l,2,308.25,2.51,D,0
18.0315,82.85949,310.43,0.53,0.42,2016-04-08,2024,N,VIIRS,n,2,293.84,2.4,N,0
18.03892,82.84019,306.37,0.53,0.42,2016-04-08,2024,N,VIIRS,n,2,293.71,1.61,N,0
17.6071,83.20107,308.74,0.56,0.43,2016-04-08,2024,N,VIIRS,n,2,296.3,2.48,N,2
17.61691,83.19207,307.6,0.56,0.43,2016-04-08,2024,N,VIIRS,n,2,295.19,2.31,N,0
17.62882,83.21648,309.74,0.57,0.43,2016-04-08,2024,N,VIIRS,n,2,294.9,2.38,N,2
17.62786,83.22176,326.62,0.57,0.43,2016-04-08,2024,N,VIIRS,n,2,295,2.48,N,2
17.63181,83.22255,312.32,0.57,0.43,2016-04-08,2024,N,VIIRS,n,2,294.77,2.48,N,2
17.63277,83.21726,307.44,0.57,0.43,2016-04-08,2024,N,VIIRS,n,2,294.99,2.38,N,2
18.01563,82.8373,311.41,0.53,0.42,2016-04-08,2024,N,VIIRS,n,2,294.71,2.91,N,0
18.11867,83.09185,323.41,0.55,0.42,2016-04-08,2024,N,VIIRS,n,2,296.45,4.87,N,0
18.03727,82.87175,315.46,0.53,0.42,2016-04-08,2024,N,VIIRS,n,2,294.9,2.56,N,0
18.12245,83.09143,307.61,0.55,0.42,2016-04-08,2024,N,VIIRS,n,2,296.11,1.9,N,0
18.11864,83.09023,318.69,0.55,0.42,2016-04-08,2024,N,VIIRS,n,2,295.64,1.9,N,0
18.13254,82.92291,308.12,0.54,0.42,2016-04-08,2024,N,VIIRS,n,2,292.25,1.98,N,0
18.09671,82.90083,309.14,0.53,0.42,2016-04-08,2024,N,VIIRS,n,2,295.16,2.89,N,0
18.0928,82.90047,318.9,0.53,0.42,2016-04-08,2024,N,VIIRS,n,2,296.19,3.84,N,0
18.03822,82.86639,312.02,0.53,0.42,2016-04-08,2024,N,VIIRS,n,2,294.3,2.74,N,0
17.9843,82.75335,334.76,0.43,0.38,2016-04-09,0734,N,VIIRS,l,2,309.08,2.81,D,0
17.99969,82.88903,344.45,0.42,0.38,2016-04-09,0734,N,VIIRS,n,2,309.52,3.08,D,0
17.97085,82.81305,337.52,0.42,0.38,2016-04-09,0734,N,VIIRS,n,2,307.75,5.42,D,0
17.97025,82.80939,367,0.42,0.38,2016-04-09,0734,N,VIIRS,h,2,311.34,5.42,D,0
17.96743,82.81393,338.98,0.42,0.38,2016-04-09,0734,N,VIIRS,n,2,308.63,5.42,D,0
17.59414,83.04021,337.86,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,312.03,6.45,D,0
17.81021,83.13859,347.5,0.41,0.37,2016-04-09,0734,N,VIIRS,n,2,312.33,5.63,D,0
17.86249,83.37537,336.75,0.41,0.37,2016-04-09,0734,N,VIIRS,l,2,309.79,7.72,D,0
17.97329,82.8936,347.99,0.42,0.38,2016-04-09,0734,N,VIIRS,n,2,311.42,9.11,D,0
17.96984,82.89418,345.08,0.42,0.38,2016-04-09,0734,N,VIIRS,n,2,311.35,3.14,D,0
17.96376,82.87858,342.14,0.42,0.38,2016-04-09,0734,N,VIIRS,n,2,315.2,14,D,0
18.04883,83.0586,340.37,0.41,0.37,2016-04-09,0734,N,VIIRS,l,2,311.83,2.7,D,0
18.04232,82.84617,339.86,0.42,0.38,2016-04-09,0734,N,VIIRS,n,2,307.14,1.49,D,0
18.03335,82.85641,350.17,0.42,0.38,2016-04-09,0734,N,VIIRS,n,2,307.47,3.94,D,0
18.03053,82.86084,347.46,0.42,0.38,2016-04-09,0734,N,VIIRS,n,2,308.59,8.85,D,0
18.01588,82.79345,342.58,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,310.67,6.05,D,0
18.01715,82.80114,341.88,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,314.24,11.4,D,0
18.02187,82.82979,347.17,0.42,0.38,2016-04-09,0734,N,VIIRS,n,2,311.16,5.81,D,0
18.03012,82.87998,344.62,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,309.85,6.21,D,0
18.01963,82.83775,333.32,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,308.3,1.88,D,0
18.02664,82.88038,345.08,0.42,0.38,2016-04-09,0734,N,VIIRS,n,2,312.1,4.22,D,0
18.01018,82.80206,340.09,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,310.75,3.88,D,0
18.00609,82.79885,348.39,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,312.83,12.65,D,0
18.04107,82.83856,337.65,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,306.98,2.87,D,0
17.99857,82.79635,344.63,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,311.72,6.6,D,0
17.99917,82.80003,337.34,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,310.83,6.6,D,0
18.00309,82.82374,345.19,0.42,0.38,2016-04-09,0734,N,VIIRS,n,2,311.49,10.13,D,0
18.03071,83.01275,344.07,0.42,0.37,2016-04-09,0734,N,VIIRS,l,2,315.98,10.82,D,0
18.11438,82.90636,336.61,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,311.11,4.02,D,0
18.14334,83.08219,343.37,0.41,0.37,2016-04-09,0734,N,VIIRS,l,2,310.42,4.65,D,0
18.11684,82.9426,336.4,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,310.05,1.86,D,0
18.10117,82.88105,333.46,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,307.26,1.46,D,0
18.11495,83.00989,338.18,0.42,0.37,2016-04-09,0734,N,VIIRS,l,2,311.42,2.87,D,0
18.11031,83.00304,347.66,0.42,0.37,2016-04-09,0734,N,VIIRS,n,2,312.02,4.78,D,0
18.09738,82.94494,340.19,0.42,0.38,2016-04-09,0734,N,VIIRS,n,2,313.04,3.85,D,0
18.12079,83.08992,346.06,0.41,0.37,2016-04-09,0734,N,VIIRS,l,2,309.4,4.09,D,0
18.06864,82.78992,337.73,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,311.35,4.36,D,0
18.076,82.85693,333.54,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,305.85,1.18,D,0
18.11014,83.0675,354.67,0.41,0.37,2016-04-09,0734,N,VIIRS,n,2,313.61,11.08,D,0
18.07254,82.85747,334.44,0.42,0.38,2016-04-09,0734,N,VIIRS,n,2,307.69,1.02,D,0
18.07759,82.88847,352.16,0.42,0.38,2016-04-09,0734,N,VIIRS,n,2,315.7,18.69,D,0
18.10872,83.08053,348.64,0.41,0.37,2016-04-09,0734,N,VIIRS,n,2,310.64,3.81,D,0
18.10934,83.08438,336.39,0.41,0.37,2016-04-09,0734,N,VIIRS,n,2,308.98,1.82,D,0
18.07417,82.88923,334.58,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,307.37,18.69,D,0
18.1053,83.08113,340.07,0.41,0.37,2016-04-09,0734,N,VIIRS,l,2,308.51,3.81,D,0
18.07486,82.93693,337.61,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,308.34,1.76,D,0
18.07994,82.96815,342.72,0.42,0.37,2016-04-09,0734,N,VIIRS,n,2,312.25,5.54,D,0
18.0866,83.03085,336.99,0.42,0.37,2016-04-09,0734,N,VIIRS,n,2,310.12,1.56,D,0
18.07243,82.96542,338.24,0.42,0.37,2016-04-09,0734,N,VIIRS,n,2,311.46,4.51,D,0
18.04043,82.83463,334.67,0.42,0.38,2016-04-09,0734,N,VIIRS,l,2,308.52,2.07,D,0
