date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide,temp_max,wind_direction,humidity,wind_speed,pressure,solar_radiation,temp_min,temp_avg,CLRSKY_SFC_SW_DWN,cloud_cover,ALLSKY_SFC_LW_DWN,rainfall,month,day,day_of_week,year,season,id
2023-05-12,52.825,34.733333333333334,856.375,44.77916666666667,28.95833333333333,70.25,35.47,58.7,65.8,3.76,100.13,5.6705,27.66,31.1,7.2084,94.48,10.2245,0.09,5,12,4,2023,1,282
2023-05-13,68.82916666666667,45.09583333333333,972.7083333333334,60.57916666666667,64.58333333333333,79.15833333333333,36.96,69.2,63.41,2.72,100.01,5.3335,27.45,31.51,7.2264,90.08,10.1165,0.15,5,13,5,2023,1,283
2023-05-14,93.47916666666669,59.32916666666667,1129.7083333333333,65.75,102.375,84.68333333333334,37.91,174.0,64.6,2.54,99.84,5.2853,28.27,32.19,6.8155,88.47,10.2026,0.23,5,14,6,2023,1,284
2023-05-15,100.675,67.75833333333334,1205.7916666666667,75.47916666666667,135.25,58.05833333333334,37.69,202.6,72.85,4.12,99.87,6.5114,28.57,32.46,6.7114,23.58,10.3399,1.48,5,15,0,2023,1,285
2023-05-16,110.59583333333336,73.54583333333333,1362.7083333333333,88.10416666666667,122.16666666666669,125.34166666666664,36.68,165.4,71.18,3.16,100.1,6.4058,30.14,32.53,6.8472,24.49,10.5274,1.44,5,16,1,2023,1,286
2023-05-17,56.87083333333334,34.625,390.75,31.375,91.08333333333331,53.44583333333333,33.64,195.2,77.55,4.53,100.41,6.2796,30.07,31.45,6.5659,19.97,10.5794,2.07,5,17,2,2023,1,287
2023-05-18,40.22083333333333,23.975,288.4166666666667,19.70833333333333,74.0,32.8875,33.36,203.8,78.19,4.75,100.53,6.4687,29.08,30.89,6.683,23.52,10.506,1.31,5,18,3,2023,1,288
2023-05-19,45.34583333333333,27.55,329.375,28.85,66.91666666666667,22.9,33.75,215.8,76.84,5.23,100.36,6.0341,29.26,30.97,6.6564,44.57,10.7143,4.39,5,19,4,2023,1,289
2023-05-20,45.07083333333333,26.954166666666666,322.5,29.625,68.25,22.3125,33.63,215.0,74.71,5.14,100.35,6.1805,28.68,30.9,6.6235,40.49,10.5773,2.34,5,20,5,2023,1,290
2023-05-21,42.475,25.6875,345.5,30.266666666666666,79.29166666666667,24.383333333333336,32.88,214.0,76.55,4.63,100.44,6.4742,28.64,30.42,6.6898,31.65,10.5182,2.35,5,21,6,2023,1,291
2023-05-22,36.49583333333333,21.566666666666663,269.1666666666667,18.85,74.66666666666667,23.016666666666666,33.98,215.1,72.88,5.12,100.48,6.6768,28.46,30.73,6.8378,26.05,10.3006,3.31,5,22,0,2023,1,292
2023-05-23,46.67083333333333,28.675,337.8333333333333,25.116666666666664,79.375,43.13333333333333,35.37,227.7,69.4,4.54,100.46,5.3873,28.49,31.34,6.7382,60.43,10.637,3.53,5,23,1,2023,1,293
2023-05-24,51.10833333333333,31.758333333333336,432.5,34.583333333333336,75.58333333333333,37.95,35.27,227.0,71.18,6.07,100.33,6.629,28.73,31.55,6.8366,31.71,10.5065,0.55,5,24,2,2023,1,294
2023-05-25,57.0125,36.1875,517.5416666666666,45.32916666666667,84.0,39.5,34.24,225.8,74.75,5.44,100.3,5.4362,28.94,31.32,6.139,50.8,10.7105,4.29,5,25,3,2023,1,295
2023-05-26,57.7375,37.63333333333333,518.9583333333334,46.06666666666666,109.25,29.620833333333334,32.45,215.3,77.35,5.45,100.38,3.1174,29.26,30.47,6.8309,82.03,10.6327,2.78,5,26,4,2023,1,296
2023-05-27,79.675,53.30833333333334,853.875,71.7,94.79166666666669,50.74583333333334,36.69,214.1,68.68,3.69,100.15,6.6816,28.47,31.83,6.9492,26.45,10.4186,0.37,5,27,5,2023,1,297
2023-05-28,66.075,42.85416666666666,850.9583333333334,64.77916666666667,77.375,74.27499999999999,34.18,147.1,71.11,2.27,100.24,6.253,28.17,30.92,6.8563,44.97,10.4602,0.61,5,28,6,2023,1,298
2023-05-29,68.24166666666666,42.579166666666666,816.9583333333334,52.6875,63.083333333333336,65.375,33.97,177.9,67.48,2.28,100.35,6.7975,28.05,30.86,7.0126,25.8,10.3015,0.35,5,29,0,2023,1,299
2023-05-30,59.35,36.84166666666667,481.5833333333333,42.22916666666666,80.5,30.5,33.44,216.5,71.58,3.97,100.37,6.0912,28.94,31.18,6.4949,35.35,10.5514,1.39,5,30,1,2023,1,300
2023-05-31,71.89583333333333,47.30416666666667,686.375,50.15833333333333,94.125,36.71666666666667,34.54,224.4,68.44,3.45,100.19,4.7522,29.33,31.71,5.7972,35.12,10.7431,0.62,5,31,2,2023,1,301
2023-06-01,70.94583333333334,45.45,707.7083333333334,56.51666666666667,78.70833333333333,43.36666666666667,34.56,199.3,74.03,4.34,100.11,4.8053,29.61,31.42,5.9599,62.14,10.9152,0.97,6,1,3,2023,2,302
2023-06-02,69.36666666666666,44.49583333333334,677.7083333333334,60.175,84.33333333333333,40.270833333333336,35.77,189.6,73.47,3.82,100.04,6.2525,29.12,31.74,6.5575,27.78,10.5979,0.75,6,2,4,2023,2,303
2023-06-03,79.03333333333333,49.395833333333336,845.4583333333334,55.56666666666666,83.16666666666667,59.3375,36.2,194.0,73.55,3.38,100.01,6.1387,29.63,32.14,6.6528,30.01,10.6409,0.46,6,3,5,2023,2,304
2023-06-04,58.2125,34.983333333333334,592.2083333333334,51.475,80.83333333333333,49.26666666666667,34.33,207.0,73.52,4.04,100.07,5.6851,29.42,31.56,6.3278,53.62,10.7455,1.7,6,4,6,2023,2,305
2023-06-05,68.20833333333333,41.80833333333333,670.25,62.22083333333333,84.41666666666667,71.56666666666666,34.94,197.3,70.97,4.62,99.97,6.0233,28.24,31.23,6.4001,46.42,10.6308,2.04,6,5,0,2023,2,306
2023-06-06,66.9875,42.84166666666667,682.6666666666666,64.29583333333333,93.66666666666669,52.895833333333336,35.61,194.1,71.93,3.41,99.87,5.0146,29.15,31.79,6.4142,61.2,10.7426,1.35,6,6,1,2023,2,307
2023-06-07,64.10833333333333,41.1,609.2083333333334,54.42916666666667,92.70833333333331,39.020833333333336,34.47,210.4,73.54,4.16,99.86,5.9376,29.85,31.75,6.4618,69.99,10.6937,1.32,6,7,2,2023,2,308
2023-06-08,78.575,52.2,826.125,58.69583333333333,87.70833333333333,39.270833333333336,36.69,229.5,68.08,2.93,99.78,4.9711,29.48,32.68,6.6367,87.51,10.8835,1.24,6,8,3,2023,2,309
2023-06-09,66.39999999999999,44.47083333333333,609.3333333333334,59.97083333333333,91.625,36.15833333333333,34.59,198.2,78.15,5.14,99.71,5.9731,29.89,31.67,6.69,64.21,10.7923,1.24,6,9,4,2023,2,310
2023-06-10,54.325,36.25833333333333,558.875,48.06666666666666,89.41666666666667,27.90416666666667,36.29,208.5,73.6,4.18,99.61,5.6318,29.54,32.12,6.4759,85.32,10.8991,6.03,6,10,5,2023,2,311
2023-06-11,51.77916666666667,34.8875,635.1666666666666,49.270833333333336,67.625,33.608333333333334,35.63,216.9,72.43,5.55,99.64,5.7053,29.35,31.9,6.6763,78.52,10.8494,5.87,6,11,6,2023,2,312
2023-06-12,54.72916666666666,37.09166666666667,654.5,53.92916666666667,76.375,34.55416666666667,32.47,204.0,78.24,4.76,99.72,5.0602,29.58,30.6,6.7812,57.96,10.6536,3.24,6,12,0,2023,2,313
2023-06-13,62.11666666666667,41.083333333333336,832.0833333333334,57.99166666666667,67.45833333333333,47.60833333333333,33.44,216.3,76.15,5.14,99.8,4.3541,27.92,30.7,6.6353,89.98,10.8257,2.27,6,13,1,2023,2,314
2023-06-14,62.21666666666667,40.35,872.625,60.15,55.458333333333336,49.5875,35.41,213.8,71.38,4.71,99.88,5.7974,28.43,31.59,6.8774,76.84,10.8806,2.51,6,14,2,2023,2,315
2023-06-15,70.25,45.8625,1258.5416666666667,49.7875,53.875,53.57916666666667,34.63,202.7,76.48,4.95,99.97,5.477,27.72,31.15,6.8222,76.56,10.8924,1.33,6,15,3,2023,2,316
2023-06-16,77.59166666666667,51.925,1491.7083333333333,54.75,55.79166666666666,67.25833333333334,36.31,210.4,75.08,4.6,99.8,6.4553,29.77,32.35,6.635,35.29,10.777,0.84,6,16,4,2023,2,317
2023-06-17,64.93333333333334,42.9375,738.7916666666666,48.29583333333333,72.70833333333333,64.85416666666667,33.69,215.0,74.22,4.24,99.9,5.3206,30.2,31.22,6.4651,80.54,10.8713,1.82,6,17,5,2023,2,318
2023-06-18,71.02916666666667,46.3,386.0833333333333,33.4625,94.20833333333331,53.72083333333333,33.61,228.6,75.86,4.1,99.93,6.023,29.31,31.21,6.5762,62.24,10.693,6.77,6,18,6,2023,2,319
2023-06-19,64.05,39.50416666666667,388.7916666666667,35.916666666666664,72.125,65.15833333333333,32.36,150.4,79.34,2.38,99.9,3.324,29.35,30.53,6.3574,72.93,10.699,0.57,6,19,0,2023,2,320
2023-06-20,57.37916666666666,33.104166666666664,341.0,27.141666666666666,77.625,46.10833333333333,32.65,205.4,78.18,3.02,99.9,5.8949,28.65,30.37,6.5419,52.2,10.6562,4.54,6,20,1,2023,2,321
2023-06-21,59.3,34.75416666666667,337.875,29.09583333333333,82.04166666666667,37.68333333333333,32.31,213.0,78.69,3.5,99.97,6.0816,28.82,30.23,6.6072,66.79,10.5622,4.28,6,21,2,2023,2,322
2023-06-22,64.66250000000001,42.07083333333333,444.6666666666667,44.275,75.33333333333333,31.254166666666663,30.93,221.8,82.29,5.29,100.03,2.382,28.22,29.24,6.1157,99.02,10.5862,6.6,6,22,3,2023,2,323
2023-06-23,52.00416666666666,34.862500000000004,412.9583333333333,35.31666666666667,61.833333333333336,26.016666666666666,29.68,230.7,85.42,6.24,100.03,1.6248,27.53,28.52,6.2688,98.86,10.5979,17.75,6,23,4,2023,2,324
2023-06-24,41.395833333333336,27.995833333333334,406.3333333333333,38.35416666666666,46.833333333333336,28.09166666666667,30.94,239.7,83.35,5.79,99.93,1.3901,27.29,28.71,6.2918,99.83,10.6632,10.41,6,24,5,2023,2,325
2023-06-25,29.570833333333336,20.4125,344.4583333333333,30.55,44.875,23.64583333333333,30.12,235.4,84.95,6.37,99.81,3.1121,27.31,28.69,6.7414,99.56,10.631,8.83,6,25,6,2023,2,326
2023-06-26,26.729166666666668,18.025,313.7916666666667,26.725,49.208333333333336,20.541666666666668,31.94,249.5,73.77,6.13,99.84,3.906,27.35,29.39,6.4488,98.99,10.5648,5.2,6,26,0,2023,2,327
2023-06-27,34.175000000000004,20.191666666666663,261.875,17.208333333333332,63.458333333333336,21.541666666666668,33.16,240.6,68.45,6.24,99.87,6.1214,27.15,30.03,7.0687,83.15,10.5132,1.64,6,27,1,2023,2,328
2023-06-28,40.04166666666666,21.90833333333333,265.6666666666667,10.854166666666666,85.41666666666667,25.883333333333336,33.08,224.6,73.25,6.08,100.06,6.5033,28.1,30.14,7.0104,65.35,10.5017,1.39,6,28,2,2023,2,329
2023-06-29,30.479166666666668,18.016666666666666,257.0833333333333,10.770833333333334,90.20833333333331,26.308333333333334,33.36,217.5,75.04,6.02,100.08,6.3106,28.24,30.44,6.9787,80.2,10.6044,0.73,6,29,3,2023,2,330
2023-06-30,28.27916666666667,17.754166666666666,268.5,11.6375,83.16666666666667,28.85,33.34,236.5,70.27,5.4,100.03,6.2275,28.43,30.54,7.1518,57.58,10.4892,0.46,6,30,4,2023,2,331
2023-07-01,29.5125,18.2875,283.2083333333333,12.583333333333334,80.66666666666667,30.391666666666666,33.36,232.7,72.48,4.51,100.03,6.3238,28.55,30.83,7.1539,59.76,10.649,0.35,7,1,5,2023,2,332
2023-07-02,51.87916666666666,33.2625,480.3333333333333,23.6125,78.83333333333333,63.37083333333334,32.55,216.6,77.17,2.41,99.96,6.2885,28.78,30.44,6.8568,56.68,10.7381,15.09,7,2,6,2023,2,333
2023-07-03,66.50833333333334,42.208333333333336,574.7083333333334,27.725,86.625,74.37083333333334,31.5,222.6,84.04,3.51,99.86,6.3038,28.01,29.61,6.9557,62.4,10.5859,6.41,7,3,0,2023,2,334
2023-07-04,59.0,39.05416666666667,564.3333333333334,28.758333333333336,80.25,78.99166666666666,31.32,220.1,83.75,4.19,99.7,6.0514,27.98,29.34,7.1594,52.22,10.5902,3.87,7,4,1,2023,2,335
2023-07-05,31.320833333333336,21.40833333333333,461.4166666666667,28.629166666666663,52.0,65.34166666666667,30.07,230.8,81.87,4.98,99.63,2.2229,26.81,28.34,7.2905,93.47,10.5307,6.09,7,5,2,2023,2,336
2023-07-06,26.629166666666663,18.054166666666667,307.0833333333333,15.104166666666666,72.25,36.16666666666666,31.34,227.4,78.07,6.65,99.79,3.3115,27.49,29.19,7.1278,98.29,10.6334,4.15,7,6,3,2023,2,337
2023-07-07,24.40416666666667,16.466666666666665,259.1666666666667,12.3125,64.04166666666667,28.42083333333333,31.38,233.0,77.29,6.74,99.99,4.0354,27.39,29.38,7.2353,98.05,10.6584,3.98,7,7,4,2023,2,338
2023-07-08,28.758333333333336,18.241666666666667,275.5416666666667,13.758333333333333,70.04166666666667,31.29583333333333,32.23,222.7,77.61,5.29,100.16,5.2524,28.01,29.62,7.1532,94.2,10.6056,3.4,7,8,5,2023,2,339
2023-07-09,37.30833333333333,23.675,353.5,17.474999999999998,72.875,41.3875,32.34,243.8,76.42,4.13,100.09,6.5148,28.03,30.14,7.1059,68.7,10.6034,5.88,7,9,6,2023,2,340
2023-07-10,53.53333333333333,32.36666666666667,560.7916666666666,23.041666666666668,62.79166666666666,60.1375,30.78,220.8,79.33,2.97,100.08,6.1735,28.08,29.13,7.2324,68.81,10.4815,4.08,7,10,0,2023,2,341
2023-07-11,55.583333333333336,33.300000000000004,554.7916666666666,30.40833333333333,57.04166666666666,74.02083333333333,30.17,223.6,83.57,3.19,100.05,5.351,27.44,28.64,7.1014,91.28,10.4736,10.55,7,11,1,2023,2,342
2023-07-12,63.60833333333333,38.42916666666667,661.8333333333334,33.55416666666667,53.208333333333336,93.05,30.59,243.4,79.59,2.84,99.98,5.0834,27.23,28.75,7.1251,91.41,10.5288,8.21,7,12,2,2023,2,343
2023-07-13,41.34166666666667,24.633333333333336,305.2916666666667,14.841666666666669,64.54166666666667,32.733333333333334,30.05,222.4,83.45,4.97,100.06,2.7475,26.7,28.24,6.9617,95.74,10.5391,6.54,7,13,3,2023,2,344
2023-07-14,35.90416666666667,21.39583333333333,268.2083333333333,12.5125,76.25,30.14583333333333,32.15,222.3,80.92,5.08,100.08,6.0062,27.56,29.52,7.0111,71.76,10.6486,1.47,7,14,4,2023,2,345
2023-07-15,33.0875,21.825,345.0,19.529166666666665,60.083333333333336,39.0125,30.42,222.8,85.68,4.35,100.0,2.7108,28.13,29.06,7.0925,98.89,10.6262,8.21,7,15,5,2023,2,346
2023-07-16,26.320833333333336,17.55,336.5833333333333,18.279166666666665,47.75,39.30833333333333,30.72,247.6,83.56,5.85,99.86,3.6295,27.08,28.58,6.8729,99.57,10.6354,8.97,7,16,6,2023,2,347
2023-07-17,18.10833333333333,12.279166666666669,245.8333333333333,12.279166666666669,44.75,26.59583333333333,31.13,254.3,80.07,7.83,99.74,2.7221,26.66,28.3,6.8268,99.91,10.6267,3.56,7,17,0,2023,2,348
2023-07-18,15.475,10.65,232.3333333333333,10.908333333333331,45.958333333333336,23.604166666666668,29.14,239.1,84.19,10.11,99.56,1.6214,26.45,27.58,7.0018,99.96,10.5936,6.91,7,18,1,2023,2,349
2023-07-19,13.383333333333333,9.25,235.625,12.7625,40.29166666666666,24.791666666666668,29.02,241.0,87.8,10.86,99.36,4.4921,26.36,27.32,7.2317,88.44,10.5307,37.84,7,19,2,2023,2,350
2023-07-20,16.141666666666666,11.325,243.625,13.233333333333334,44.29166666666666,27.89583333333333,30.11,243.9,87.57,8.6,99.33,3.8851,26.31,27.7,7.1105,97.97,10.6673,37.64,7,20,3,2023,2,351
2023-07-21,19.258333333333333,13.420833333333334,289.2083333333333,14.85,49.54166666666666,32.86666666666667,29.48,241.1,86.98,8.27,99.47,5.8822,25.68,27.4,7.0764,77.51,10.5394,16.45,7,21,4,2023,2,352
2023-07-22,24.366666666666664,17.037499999999998,309.0833333333333,14.716666666666669,62.708333333333336,36.67916666666667,30.33,230.5,85.22,5.54,99.75,2.4396,26.43,28.33,7.2094,97.59,10.6397,6.71,7,22,5,2023,2,353
2023-07-23,25.016666666666666,17.395833333333332,308.5833333333333,16.95,57.875,38.6375,29.43,229.6,88.99,5.65,99.9,4.728,27.17,28.09,7.1095,95.59,10.5986,26.68,7,23,6,2023,2,354
2023-07-24,30.141666666666666,20.966666666666665,415.7916666666667,22.025,50.125,51.770833333333336,29.67,236.6,88.99,3.43,99.72,3.6341,26.73,28.0,7.063,95.71,10.6157,12.29,7,24,0,2023,2,355
2023-07-25,40.225,27.7375,599.75,29.629166666666663,46.708333333333336,74.57916666666667,29.66,149.1,90.51,4.02,99.59,3.1152,26.74,27.96,7.2266,96.43,10.6349,27.18,7,25,1,2023,2,356
2023-07-26,22.17083333333333,15.495833333333332,422.0416666666667,17.912499999999998,40.79166666666666,44.80416666666667,31.42,255.8,88.7,5.94,99.41,3.5858,27.23,28.77,7.2374,90.15,10.8202,28.91,7,26,2,2023,2,357
2023-07-27,15.770833333333334,10.883333333333333,210.4583333333333,9.808333333333334,53.125,20.825,29.79,235.6,88.55,10.1,99.51,4.4443,27.11,28.26,7.1767,71.94,10.7825,23.56,7,27,3,2023,2,358
2023-07-28,13.854166666666666,9.6125,245.16666666666663,11.7375,51.16666666666666,25.2375,29.47,246.4,88.14,9.35,99.57,5.9986,26.83,28.16,7.0603,53.38,10.6723,2.52,7,28,4,2023,2,359
2023-07-29,19.65833333333333,13.5375,316.0833333333333,17.154166666666665,48.5,37.766666666666666,31.72,263.9,86.52,5.63,99.67,4.7561,27.4,29.19,7.032,83.36,10.7837,7.7,7,29,5,2023,2,360
2023-07-30,25.070833333333336,16.795833333333334,389.9166666666667,21.766666666666666,38.875,49.1875,31.25,274.8,86.15,4.83,99.69,3.977,27.38,28.94,6.588,99.44,10.7136,15.23,7,30,6,2023,2,361
2023-07-31,28.191666666666663,18.066666666666663,349.0,19.445833333333333,39.16666666666666,42.225,29.69,258.4,89.48,5.55,99.73,1.8833,27.04,28.12,6.7733,99.32,10.6001,6.91,7,31,0,2023,2,362
2023-08-01,24.570833333333336,14.583333333333334,301.75,16.358333333333334,37.79166666666666,33.72083333333333,29.91,258.8,89.39,6.91,99.68,2.7048,27.16,28.22,6.5551,99.74,10.5974,26.32,8,1,1,2023,2,363
2023-08-02,27.629166666666663,14.120833333333332,244.79166666666663,12.616666666666667,43.125,25.641666666666666,30.04,255.9,86.71,7.44,99.76,2.0604,27.17,28.35,5.7773,99.42,10.5482,6.0,8,2,2,2023,2,364
2023-08-03,33.375,16.95,240.5,11.141666666666666,53.458333333333336,24.03333333333333,30.82,242.5,86.09,6.33,99.82,5.7744,27.12,28.64,6.4776,72.59,10.5007,1.98,8,3,3,2023,2,365
2023-08-04,33.704166666666666,17.829166666666666,256.3333333333333,11.358333333333334,67.20833333333333,26.008333333333336,31.31,237.9,84.98,5.31,100.08,6.2107,27.09,28.94,6.7128,69.04,10.4635,0.93,8,4,4,2023,2,366
2023-08-05,40.0,21.90416666666667,271.9583333333333,11.775,75.25,28.1625,31.25,235.4,86.61,4.96,100.24,5.8404,27.43,28.9,6.7032,44.3,10.5264,1.6,8,5,5,2023,2,367
2023-08-06,37.5,20.7625,263.9166666666667,11.4,76.41666666666667,26.78333333333333,31.39,240.9,85.95,5.29,100.12,6.1488,27.29,28.88,6.6074,58.68,10.507,1.73,8,6,6,2023,2,368
2023-08-07,36.208333333333336,19.808333333333334,276.4583333333333,13.0,61.41666666666666,28.95833333333333,29.69,246.8,88.23,5.18,99.95,4.8502,27.07,28.0,6.6562,99.19,10.4419,1.24,8,7,0,2023,2,369
2023-08-08,46.67916666666667,24.78333333333333,311.5833333333333,14.5125,63.41666666666666,31.4125,31.22,252.7,83.53,4.45,100.03,4.7472,26.54,28.58,5.9393,91.11,10.4628,0.64,8,8,1,2023,2,370
2023-08-09,50.70416666666667,27.7,346.25,16.883333333333333,59.833333333333336,35.25416666666667,30.53,255.7,84.11,3.43,100.24,4.7717,26.92,28.69,5.9635,75.44,10.5487,1.23,8,9,2,2023,2,371
2023-08-10,72.59583333333333,38.4375,466.25,23.183333333333334,60.54166666666666,50.69166666666666,31.17,251.4,82.77,3.29,100.29,5.6172,26.42,28.76,6.3804,57.26,10.4774,1.68,8,10,3,2023,2,372
2023-08-11,90.60833333333332,48.0,601.5833333333334,26.0375,73.45833333333333,60.3125,30.65,251.0,83.88,2.67,100.24,6.0946,27.22,28.77,6.2527,45.8,10.375,1.14,8,11,4,2023,2,373
2023-08-12,62.44166666666666,34.704166666666666,445.3333333333333,20.891666666666666,66.25,40.12083333333333,30.35,256.4,85.39,3.71,100.17,5.334,26.98,28.59,6.5741,90.96,10.4561,1.07,8,12,5,2023,2,374
2023-08-13,68.14999999999999,37.72083333333333,513.0833333333334,22.2125,62.5,47.95416666666667,30.77,252.5,83.61,2.71,100.12,5.3292,26.97,28.86,6.1867,95.11,10.4827,2.45,8,13,6,2023,2,375
2023-08-14,81.55,44.075,680.2916666666666,30.425,48.833333333333336,75.93333333333334,29.59,241.0,84.86,3.06,100.25,4.1597,27.2,28.25,6.312,95.86,10.4508,6.68,8,14,0,2023,2,376
2023-08-15,57.75416666666666,32.5125,481.1666666666667,19.979166666666668,69.79166666666667,40.19166666666667,30.88,246.5,81.85,3.7,100.22,6.275,26.41,28.61,6.7735,70.34,10.4074,2.4,8,15,1,2023,2,377
2023-08-16,55.74166666666667,31.129166666666663,395.0416666666667,17.066666666666666,70.75,32.925000000000004,30.18,250.7,84.41,3.86,100.25,6.2909,27.2,28.6,6.7951,62.16,10.4033,1.85,8,16,2,2023,2,378
2023-08-17,47.35833333333334,28.85833333333333,440.5833333333333,23.8875,44.54166666666666,52.01666666666667,29.85,244.1,86.04,3.71,100.12,2.7322,27.31,28.49,6.473,99.71,10.5509,6.32,8,17,3,2023,2,379
2023-08-18,40.275,26.266666666666666,399.5833333333333,20.379166666666663,52.25,44.6875,28.77,242.4,89.61,6.03,99.89,2.6597,26.77,27.61,6.5659,99.86,10.53,6.74,8,18,4,2023,2,380
2023-08-19,35.416666666666664,21.6,263.0,10.929166666666667,73.95833333333333,25.7625,30.35,231.5,85.48,8.18,99.8,3.9655,26.47,28.06,6.883,93.87,10.5406,1.03,8,19,5,2023,2,381
2023-08-20,44.5125,24.925,274.75,11.775,82.16666666666667,27.9125,30.21,224.6,83.77,5.03,100.0,6.0084,26.23,28.17,6.774,43.18,10.3606,0.11,8,20,6,2023,2,382
2023-08-21,47.34583333333333,27.59166666666667,365.75,18.48333333333333,76.5,41.775,30.16,226.4,85.8,4.35,100.04,5.8615,26.64,28.35,6.7656,65.54,10.6404,10.84,8,21,0,2023,2,383
2023-08-22,60.270833333333336,34.625,493.75,21.5875,77.08333333333333,53.11666666666667,30.36,233.9,85.99,4.16,100.09,4.4117,27.09,28.6,6.7711,77.51,10.5571,3.69,8,22,1,2023,2,384
2023-08-23,48.66666666666666,27.95,322.5833333333333,13.333333333333334,90.33333333333331,32.737500000000004,29.48,220.7,89.63,5.06,100.15,4.6162,27.17,28.03,6.5611,92.36,10.5298,5.83,8,23,2,2023,2,385
2023-08-24,47.84583333333333,28.916666666666668,367.7916666666667,16.766666666666666,75.04166666666667,36.333333333333336,29.24,238.5,89.99,5.29,100.03,4.5086,26.92,27.99,6.4003,99.13,10.4638,3.0,8,24,3,2023,2,386
2023-08-25,48.31666666666666,28.7875,377.4166666666667,17.2,79.66666666666667,37.21666666666667,29.01,229.7,89.1,4.87,100.14,5.459,26.76,27.89,6.6518,92.48,10.4539,10.01,8,25,4,2023,2,387
2023-08-26,36.25,23.3125,354.6666666666667,17.679166666666667,57.41666666666666,36.329166666666666,29.38,229.0,88.55,5.32,100.21,1.1935,26.92,28.01,6.5712,98.75,10.585,6.31,8,26,5,2023,2,388
2023-08-27,31.0375,20.404166666666665,355.5416666666667,18.0375,54.75,38.35416666666666,30.49,245.9,86.63,5.05,100.18,4.1614,27.06,28.46,6.6871,89.78,10.6085,5.08,8,27,6,2023,2,389
2023-08-28,45.68333333333334,25.95,411.9166666666667,20.404166666666665,65.5,46.84583333333333,30.94,250.6,83.08,3.4,100.12,6.3391,26.92,29.03,6.4951,47.28,10.4126,11.61,8,28,0,2023,2,390
2023-08-29,96.98333333333332,42.9625,540.2083333333334,22.6125,96.04166666666669,59.9125,30.91,305.6,77.14,2.15,100.12,5.729,26.62,28.91,5.945,25.9,10.3051,0.87,8,29,1,2023,2,391
2023-08-30,146.45416666666668,68.22916666666667,733.7083333333334,28.72083333333333,110.29166666666669,82.12916666666666,31.3,70.9,77.4,2.3,100.21,5.6645,26.54,28.72,6.0286,49.59,10.3102,0.47,8,30,2,2023,2,392
2023-08-31,162.62916666666666,78.2625,857.4166666666666,31.8875,92.20833333333331,108.83333333333331,30.38,93.6,81.02,2.02,100.23,5.676,26.93,28.57,5.8764,31.94,10.2514,0.45,8,31,3,2023,2,393
2023-09-01,99.975,58.23333333333333,566.4166666666666,23.40833333333333,96.33333333333331,52.35833333333333,31.25,193.8,81.42,1.97,100.25,5.5682,26.42,28.7,5.8992,38.39,10.4234,0.76,9,1,4,2023,2,394
2023-09-02,82.62083333333334,52.47916666666666,520.3333333333334,24.60833333333333,77.875,55.07916666666667,29.09,246.9,88.72,3.28,100.18,4.1472,27.61,28.3,5.7442,79.33,10.6462,6.98,9,2,5,2023,2,395
2023-09-03,74.49166666666666,50.43333333333334,600.6666666666666,24.954166666666666,87.04166666666667,69.59166666666667,29.19,185.7,87.43,1.69,99.96,4.6054,27.12,27.95,5.7785,97.69,10.4981,7.95,9,3,6,2023,2,396
2023-09-04,80.81666666666666,52.69166666666666,761.875,36.42083333333333,72.41666666666667,105.775,30.63,62.5,82.11,1.79,99.68,3.4913,26.91,28.52,5.6592,98.42,10.5079,13.67,9,4,0,2023,2,397
2023-09-05,57.1125,38.42083333333333,693.3333333333334,33.32083333333333,74.41666666666667,85.05416666666666,28.21,18.5,89.96,2.12,99.61,3.7958,26.91,27.41,6.1721,93.77,10.4213,31.83,9,5,1,2023,2,398
2023-09-06,57.30833333333334,40.03333333333333,830.7916666666666,39.30833333333333,66.66666666666667,107.3375,28.95,12.4,90.31,2.2,99.7,3.0216,26.76,27.79,6.2928,98.17,10.6279,30.4,9,6,2,2023,2,399
2023-09-07,41.391666666666666,26.725,317.9583333333333,13.795833333333334,84.08333333333333,30.204166666666666,30.29,222.4,86.56,6.66,99.87,1.5576,27.32,28.53,6.2878,99.38,10.5331,12.77,9,7,3,2023,2,400
2023-09-08,35.725,20.1125,256.25,9.9875,90.16666666666669,25.02083333333333,29.79,229.2,83.06,6.27,100.06,5.119,26.52,28.25,6.5162,83.79,10.4011,2.89,9,8,4,2023,2,401
2023-09-09,35.5625,19.4875,269.25,11.9875,93.16666666666669,29.133333333333336,30.12,211.6,85.92,6.04,100.01,4.8744,27.54,28.53,6.6221,70.85,10.5264,1.42,9,9,5,2023,2,402
2023-09-10,33.175000000000004,20.9,330.0,15.8625,82.16666666666667,36.3875,29.73,216.4,88.79,4.83,99.88,4.9646,27.6,28.41,6.6336,78.76,10.632,4.82,9,10,6,2023,2,403
2023-09-11,33.891666666666666,22.67083333333333,401.5416666666667,19.95833333333333,62.833333333333336,41.74583333333333,30.84,251.5,85.83,2.78,99.79,4.1938,27.31,28.85,6.3019,86.13,10.6243,8.78,9,11,0,2023,2,404
