DATE,T2M_MAX,WD10M,RH2M,WS10M,PS,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M,CLRSKY_SFC_SW_DWN,CLOUD_AMT,ALLSKY_SFC_LW_DWN,PRECTOTCORR
20170410,34.68,210.5,71.63,5.35,100.3,6.1778,26.78,30.0,6.3041,17.82,10.0133,0.03
20170411,34.28,191.6,72.84,3.34,100.35,6.349,26.7,29.73,6.696,17.51,10.0562,1.24
20170412,34.18,200.9,70.93,3.67,100.41,6.9739,26.14,29.57,7.1717,7.25,9.6485,0.57
20170413,33.26,201.2,71.88,4.13,100.49,6.9228,25.73,28.97,7.0922,15.09,9.5964,0.24
20170414,32.47,183.5,74.27,3.63,100.46,6.8669,25.31,28.37,6.9818,13.62,9.4788,0.46
20170415,32.91,176.3,72.88,3.67,100.26,6.5724,25.37,28.51,6.995,56.09,9.6053,0.23
20170416,34.13,194.8,71.76,5.01,100.12,6.5362,26.53,29.59,6.8282,28.48,9.9811,0.07
20170417,33.19,193.4,79.29,4.98,100.24,6.2359,27.19,29.61,6.4176,38.84,10.171,0.62
20170418,32.5,190.5,80.45,4.72,100.33,5.977,27.23,29.44,6.529,40.63,10.2319,0.87
20170419,32.53,206.5,80.37,6.32,100.28,6.03,27.74,29.56,6.349,37.02,10.2365,1.07
20170420,33.66,212.0,77.54,6.76,100.2,6.0406,27.23,29.98,6.445,28.51,10.2226,0.86
20170421,34.09,214.4,76.98,6.85,100.23,6.1898,27.52,30.27,6.607,47.05,10.2698,0.5
20170422,35.28,214.8,73.24,6.6,100.17,6.577,27.78,30.85,6.7565,35.8,9.9713,0.08
20170423,34.91,217.4,74.05,5.87,100.18,6.5114,28.06,30.72,6.6269,21.31,10.0135,0.04
20170424,33.21,216.3,78.89,6.05,100.25,6.9211,27.71,29.97,7.0421,26.09,9.9418,0.05
20170425,34.46,222.1,74.29,6.19,100.24,6.6698,27.39,30.49,7.2319,43.66,10.0181,0.04
20170426,35.43,219.4,69.87,5.83,100.25,6.9216,27.47,30.74,7.1772,27.03,9.997,0.05
20170427,35.34,216.6,67.54,5.55,100.32,6.4054,28.21,31.1,6.7152,39.94,10.2338,0.08
20170428,35.75,218.4,63.43,5.76,100.33,6.3036,28.01,31.2,6.8472,36.75,10.2288,0.04
20170429,35.2,217.9,66.64,5.27,100.39,6.4138,27.6,30.92,6.7622,47.57,10.3145,2.57
20170430,34.03,213.8,69.26,4.88,100.38,6.5729,27.67,30.37,6.7982,29.98,10.1508,0.23
20170501,33.47,210.2,73.0,5.27,100.53,6.1937,27.41,29.81,6.4356,41.21,10.2466,0.74
20170502,32.93,203.4,72.34,4.56,100.66,6.5105,26.89,29.52,6.8762,30.35,10.0836,0.8
20170503,33.97,211.4,71.89,5.46,100.6,6.7118,27.0,29.98,6.9336,21.43,10.0426,0.6
20170504,34.64,211.0,69.4,5.03,100.53,6.6972,27.11,30.41,7.0339,41.03,10.1537,0.3
20170505,34.86,213.2,69.13,5.87,100.47,6.9638,27.26,30.49,7.0954,39.13,10.1681,0.26
20170506,33.8,211.8,73.22,5.91,100.58,6.7874,27.62,30.22,6.9072,37.31,10.14,2.28
20170507,32.54,222.8,75.07,5.25,100.57,6.4862,27.74,29.68,6.9804,38.43,10.2166,3.45
20170508,33.71,219.5,72.94,6.05,100.44,6.7666,28.07,30.28,7.1189,41.19,10.2127,1.24
20170509,32.6,211.1,74.23,5.22,100.34,6.7519,28.21,30.11,6.9362,43.56,10.1813,1.77
20170510,30.0,196.7,80.95,2.94,100.45,4.1179,27.59,28.81,6.9874,71.46,10.4215,2.78
20170511,32.79,203.0,75.95,4.43,100.48,6.756,27.24,29.64,7.0822,35.46,10.1573,0.37
20170512,33.94,203.0,75.26,4.7,100.45,6.9953,27.64,30.22,7.11,21.47,10.0927,0.45
20170513,33.57,214.7,73.99,5.35,100.28,6.8705,28.12,30.34,7.0858,37.4,10.3546,0.49
20170514,35.21,214.1,71.94,4.9,100.08,6.2486,28.4,31.09,6.7106,50.05,10.4873,0.51
20170515,36.98,220.5,69.03,5.28,99.85,6.4181,28.81,32.21,6.7934,34.37,10.4916,0.38
20170516,36.06,217.9,70.8,4.98,99.7,5.7749,29.6,32.3,6.6554,38.55,10.5914,0.61
20170517,37.04,236.7,63.06,5.27,99.63,3.7615,30.01,33.27,6.5784,65.93,10.5684,0.45
20170518,35.29,204.8,63.41,3.25,99.76,6.2868,30.38,32.47,6.5861,43.16,10.4496,0.28
20170519,33.46,199.3,72.64,3.77,100.09,5.2632,29.53,31.27,6.3785,75.76,10.597,1.47
20170520,34.46,209.4,70.8,3.74,99.99,6.1798,29.09,31.44,6.5803,51.17,10.5242,2.51
20170521,34.29,216.7,71.15,4.77,99.89,6.2765,29.54,31.6,6.5719,45.08,10.487,1.0
20170522,34.59,216.6,72.44,4.54,99.99,6.2801,29.27,31.51,6.7771,30.47,10.4407,1.0
20170523,34.87,214.2,75.78,4.78,100.02,6.5412,29.13,31.4,6.883,19.31,10.4162,1.04
20170524,33.14,196.4,77.22,3.71,100.01,6.5242,29.11,30.64,6.8993,55.06,10.5096,0.95
20170525,33.28,195.4,76.24,4.05,99.98,5.9018,28.56,30.4,6.9662,75.54,10.3622,0.79
20170526,34.05,179.9,74.37,3.57,99.96,5.5289,28.7,30.86,6.4625,68.48,10.4818,5.24
20170527,31.35,172.7,76.35,2.15,99.94,2.4715,28.47,29.74,6.3494,94.31,10.59,27.34
20170528,34.96,196.8,70.11,3.1,99.76,6.0816,28.31,31.11,6.5676,71.54,10.4071,2.12
20170529,35.25,190.8,71.8,2.89,99.58,6.2762,28.93,31.48,6.5822,44.57,10.5012,3.38
20170530,37.33,212.3,68.28,4.08,99.45,5.8886,29.42,32.8,6.9067,65.65,10.6906,2.45
20170531,36.73,214.4,69.67,4.83,99.69,5.7029,29.78,32.56,6.8897,81.11,10.5998,2.5
20170601,34.25,204.8,74.93,5.33,99.92,6.8786,29.69,31.44,7.1021,51.26,10.4294,0.19
20170602,32.85,209.1,80.14,5.2,100.05,6.6151,29.08,30.46,7.0174,58.44,10.433,0.41
20170603,32.95,210.0,78.65,5.14,100.1,6.761,28.94,30.53,6.9254,37.97,10.4338,1.63
20170604,34.31,221.9,76.39,5.34,99.95,4.8324,29.05,31.13,6.8899,46.46,10.7455,1.58
20170605,35.93,204.7,74.15,3.84,99.87,5.7667,29.59,31.9,6.8477,57.51,10.7506,2.08
20170606,31.83,223.1,84.37,3.91,99.97,1.4155,27.74,29.94,6.39,96.32,10.8257,29.82
20170607,30.69,236.0,82.36,3.24,100.01,3.9737,28.89,29.76,6.215,95.09,10.9546,20.07
20170608,32.41,262.7,78.09,3.78,99.83,5.0371,28.36,29.91,6.7718,93.03,10.9231,5.41
20170609,31.62,220.4,84.08,3.48,99.69,4.5293,27.5,29.23,6.6766,97.87,10.8955,16.48
20170610,30.17,271.1,84.42,4.9,99.69,2.0297,27.55,28.75,6.0874,99.17,10.7738,20.41
20170611,29.98,242.6,82.0,4.92,99.77,2.4538,27.57,28.72,5.8536,99.0,10.5965,2.7
20170612,30.46,232.1,82.63,6.5,99.82,2.6926,27.93,29.13,6.9204,99.34,10.6008,5.62
20170613,30.82,224.7,81.72,5.17,99.93,2.5814,27.93,29.22,6.9125,96.77,10.704,6.05
20170614,29.94,219.4,87.41,5.03,100.04,0.5609,28.13,28.95,6.7222,99.34,10.7172,12.68
20170615,28.61,221.4,91.26,6.58,100.03,1.3594,27.43,28.23,6.4762,99.42,10.6332,29.8
20170616,28.97,233.5,88.35,5.83,100.07,2.2238,27.21,28.01,6.6302,99.09,10.5269,4.69
20170617,30.51,229.9,81.48,5.71,100.03,6.4752,27.3,28.81,6.9415,53.39,10.5163,1.5
20170618,31.34,236.0,83.21,5.22,99.92,6.5076,27.74,29.45,6.8724,46.12,10.5713,3.26
20170619,30.11,240.4,85.95,5.65,99.86,6.1469,27.56,28.65,6.5234,86.07,10.5922,5.98
20170620,30.73,237.7,85.64,5.61,99.86,4.8614,27.58,28.72,6.6048,92.16,10.5842,6.8
20170621,30.03,240.9,85.43,4.95,99.91,3.1896,27.3,28.53,6.3542,92.37,10.5605,4.9
20170622,30.07,232.2,86.27,5.06,99.95,4.9414,27.83,28.71,6.7766,93.53,10.6284,7.4
20170623,29.53,244.3,86.55,5.57,99.87,3.5119,26.86,28.2,6.2023,97.04,10.7256,13.14
20170624,30.44,246.9,85.77,5.42,99.66,2.9477,26.58,28.21,6.4682,97.97,10.6358,18.46
20170625,29.11,236.6,88.74,6.56,99.6,1.17,26.78,27.8,6.5412,99.48,10.6378,14.27
20170626,29.93,238.2,85.27,7.24,99.76,2.2483,26.88,27.92,6.721,97.71,10.7124,7.23
20170627,31.26,240.7,81.03,6.3,99.79,3.073,26.47,28.58,6.6852,98.75,10.6555,7.13
20170628,29.85,237.7,84.67,5.49,99.88,0.9158,27.21,28.23,6.9026,99.36,10.591,11.98
20170629,30.62,237.4,83.31,6.28,99.86,1.2271,26.95,28.36,7.0526,99.75,10.6382,10.51
20170630,30.26,235.3,86.0,6.01,99.78,1.6886,27.34,28.38,7.0022,99.51,10.723,9.22
20170701,29.45,237.0,87.81,5.93,99.78,2.3131,27.08,28.05,6.9341,99.01,10.6099,11.74
20170702,30.0,229.3,86.74,5.87,99.89,2.5798,27.11,28.35,7.1719,99.72,10.5974,8.22
20170703,30.74,229.7,85.62,5.6,99.97,3.2246,27.61,28.71,6.9864,99.01,10.6829,2.49
20170704,31.02,240.9,83.11,5.08,99.9,5.3741,27.58,28.93,6.6986,94.73,10.6001,1.36
20170705,31.4,250.7,81.71,4.68,99.92,4.8619,27.24,28.92,6.7865,97.57,10.5746,2.05
20170706,29.3,237.1,86.4,4.37,99.96,2.9542,27.23,28.1,6.6074,99.51,10.5991,14.29
20170707,30.42,249.6,84.21,4.72,99.97,2.2464,26.18,28.05,6.2021,99.56,10.6728,4.34
20170708,30.8,253.5,83.96,4.44,99.89,1.8739,26.76,28.53,6.5695,98.94,10.6918,6.38
20170709,30.72,227.8,82.93,5.22,99.97,1.9831,26.85,28.7,6.7596,98.47,10.7441,3.96
20170710,30.33,228.6,86.02,5.14,100.07,5.9244,27.49,28.69,6.5239,91.37,10.561,2.27
20170711,29.43,236.7,87.52,4.73,100.02,4.7285,27.36,28.19,6.4334,98.65,10.5751,6.71
20170712,30.48,252.5,84.33,3.85,99.93,3.3694,26.71,28.26,6.5926,99.44,10.6046,4.5
20170713,28.74,250.8,87.84,5.01,99.89,2.9575,26.65,27.51,6.7553,98.94,10.5581,10.33
20170714,28.5,239.3,87.98,6.49,99.88,3.1159,26.29,27.29,7.0358,99.77,10.5312,10.53
20170715,30.22,247.2,86.66,7.01,99.86,3.2184,26.13,27.74,6.961,99.82,10.5569,9.49
20170716,28.27,257.0,88.06,7.87,99.71,2.1444,26.03,27.17,7.0702,99.46,10.5302,39.64
20170717,30.59,267.1,84.99,6.97,99.48,1.6488,25.94,27.89,7.236,99.46,10.5204,35.23
20170718,28.96,251.2,88.09,9.47,99.33,2.5685,26.09,27.42,7.3166,97.24,10.6452,48.02
20170719,29.91,234.4,85.41,10.19,99.52,6.4771,25.98,27.79,7.2389,71.55,10.5182,22.38
20170720,29.71,230.3,87.46,7.82,99.68,5.7876,26.74,28.0,7.1674,94.74,10.4818,34.02
20170721,29.78,224.2,88.55,6.48,99.85,6.1656,27.15,28.35,7.0241,96.2,10.4755,17.12
20170722,29.55,221.4,89.13,5.92,99.96,4.777,27.67,28.34,6.6972,99.18,10.5463,1.58
20170723,29.77,227.1,88.26,5.51,99.92,5.2392,27.58,28.37,6.6996,98.94,10.5019,1.08
20170724,29.65,235.6,87.28,5.65,99.88,5.4626,27.59,28.35,6.7325,97.42,10.4822,1.05
20170725,30.38,245.0,85.27,5.11,99.77,5.2766,26.79,28.4,6.649,98.79,10.4686,0.7
20170726,30.03,232.8,88.39,4.93,99.82,5.3717,27.19,28.31,6.5957,94.78,10.433,2.76
20170727,30.27,235.1,87.21,4.0,99.94,6.3845,26.92,28.38,6.9019,83.72,10.3699,5.53
20170728,29.65,223.5,86.52,3.67,100.11,5.3333,27.06,28.32,6.7572,74.96,10.4866,2.91
20170729,30.54,248.9,85.68,3.74,100.15,5.9664,27.09,28.66,6.7745,67.96,10.5895,4.91
20170730,30.27,250.0,86.29,3.45,100.06,6.0156,26.58,28.23,7.0591,77.12,10.4952,8.61
20170731,30.79,249.7,84.04,3.41,100.05,6.6473,26.93,28.79,6.9396,50.64,10.4906,2.51
20170801,31.04,250.9,83.7,3.33,100.08,5.8562,27.39,29.2,7.0193,59.27,10.597,5.51
20170802,30.64,250.2,85.82,4.11,100.04,5.6388,27.47,28.92,6.9314,78.72,10.5713,4.66
20170803,29.8,261.9,86.42,4.33,99.91,4.5022,27.52,28.43,6.9542,96.87,10.6061,1.58
20170804,30.66,255.1,83.45,4.37,99.69,5.7314,27.22,28.71,6.8263,95.91,10.4398,2.99
20170805,30.95,265.7,79.04,3.18,99.61,4.4129,27.06,28.99,6.8064,92.58,10.5432,6.91
20170806,31.03,259.1,81.66,3.73,99.67,5.6184,26.87,29.02,6.978,80.24,10.6464,5.92
20170807,30.22,227.5,83.88,4.13,99.88,5.7917,27.75,28.94,6.4759,79.71,10.4995,5.14
20170808,28.48,223.5,90.82,4.98,100.03,4.2518,27.42,27.87,6.7015,99.0,10.5149,7.49
20170809,29.65,225.5,87.38,5.33,100.12,5.6789,27.05,28.12,6.5666,89.16,10.5065,4.41
20170810,29.01,233.3,87.32,5.48,100.15,6.5143,26.44,27.74,6.7968,63.2,10.3493,1.14
20170811,29.55,230.9,86.97,5.47,100.15,5.3518,26.98,28.23,6.755,94.27,10.4962,2.95
20170812,29.38,236.3,87.84,4.82,100.19,3.1176,27.13,28.13,6.6713,99.38,10.5403,11.71
20170813,29.5,245.5,87.45,4.6,100.29,4.2161,27.08,27.99,6.7183,98.72,10.5377,15.04
20170814,30.51,238.9,80.48,2.74,100.33,6.0168,26.71,28.5,7.002,89.08,10.4314,0.99
20170815,30.62,258.3,81.41,3.82,100.19,6.2746,26.82,28.83,7.0766,43.35,10.4237,0.7
20170816,28.99,248.2,86.46,4.49,100.06,2.779,27.14,28.06,6.9149,94.46,10.5187,7.39
20170817,29.88,249.4,84.14,4.19,99.79,2.1677,26.67,28.09,6.535,99.56,10.5144,12.03
20170818,27.83,229.7,88.99,7.31,99.5,1.9342,26.21,27.11,6.8218,99.23,10.5523,17.03
20170819,28.47,219.1,85.38,6.77,99.66,2.2884,25.98,27.09,6.8604,99.35,10.5739,23.95
20170820,28.68,213.6,85.15,6.4,99.76,4.7402,26.21,27.32,6.8467,66.33,10.4791,1.94
20170821,29.76,225.9,80.73,4.46,99.88,6.419,26.33,27.85,7.0265,48.82,10.2583,1.39
20170822,29.94,216.9,84.48,3.88,99.94,6.3062,26.19,28.06,7.0243,61.23,10.3913,3.9
20170823,29.72,249.6,83.64,3.59,99.99,5.5632,27.21,28.13,6.9713,58.77,10.5598,6.93
20170824,30.57,242.3,84.94,3.48,99.85,5.586,26.77,28.66,6.8203,84.35,10.6015,19.24
20170825,28.81,235.6,89.88,4.88,99.69,5.389,27.19,27.95,6.8549,91.31,10.5209,5.6
20170826,30.34,231.4,85.68,4.85,99.54,6.0576,26.81,28.5,6.7298,59.27,10.4873,5.33
20170827,28.84,238.4,89.27,3.83,99.48,2.6273,27.49,28.02,6.683,99.06,10.5535,28.27
20170828,29.12,234.7,89.25,6.21,99.48,0.7848,27.06,27.94,6.6475,99.35,10.5226,22.62
20170829,29.07,206.7,85.73,5.91,99.81,2.7137,27.35,27.98,6.7286,98.13,10.4909,10.22
20170830,30.27,204.9,85.21,3.21,100.08,6.0048,27.01,28.5,6.7248,59.43,10.439,10.69
20170831,30.25,233.5,85.35,3.1,100.21,4.764,26.98,28.56,6.9139,81.11,10.5679,3.88
20170901,30.42,228.5,83.05,2.06,100.21,3.1414,27.6,28.92,6.5532,86.79,10.5787,3.67
20170902,30.06,218.3,81.93,2.46,100.2,2.4646,28.28,29.04,6.5966,98.88,10.4532,1.48
20170903,30.62,236.4,84.26,4.19,100.24,6.3977,27.49,28.87,6.6636,40.52,10.3334,1.84
20170904,30.74,237.6,84.72,3.91,100.26,6.3245,27.07,28.92,6.7217,41.16,10.434,3.03
20170905,30.75,230.5,84.22,2.82,100.2,5.8234,27.96,29.06,6.6358,43.32,10.5883,7.65
20170906,30.34,215.0,85.7,2.9,100.17,5.7943,27.74,28.86,6.4706,32.8,10.4573,3.07
20170907,29.37,188.8,88.14,3.23,100.23,6.1678,27.59,28.34,6.8786,25.68,10.3848,2.01
20170908,29.88,189.3,86.93,2.79,100.34,6.612,27.21,28.36,6.768,17.24,10.2374,0.89
20170909,29.95,185.5,84.16,2.17,100.28,6.4582,27.12,28.47,6.913,27.75,10.2446,0.25
20170910,30.09,92.0,84.32,2.83,100.33,6.4596,27.53,28.54,7.0632,45.8,10.2958,1.14
20170911,29.33,116.5,85.47,1.97,100.43,6.5707,27.73,28.45,6.9247,35.06,10.2809,3.28
20170912,29.51,199.3,86.96,2.42,100.53,6.0257,27.45,28.29,6.8671,67.13,10.3927,4.5
20170913,29.83,225.6,84.76,3.41,100.5,3.1987,27.61,28.42,6.6086,98.96,10.4926,4.7
20170914,29.17,227.2,85.05,3.85,100.38,2.4365,27.4,28.17,6.5446,98.96,10.5499,7.14
20170915,29.92,235.3,83.94,3.34,100.17,4.9673,27.03,28.43,6.6694,67.24,10.537,4.78
20170916,30.51,249.0,82.99,3.5,100.05,5.5375,27.36,28.8,6.4946,69.34,10.4213,5.08
20170917,28.87,238.3,88.8,5.13,100.05,1.4614,27.19,27.91,6.125,99.63,10.4954,26.51
20170918,28.38,245.0,88.11,6.69,100.05,2.5807,26.71,27.36,6.3154,99.3,10.4724,3.72
20170919,30.08,249.6,84.94,5.46,99.99,5.1679,26.25,28.08,6.2446,91.86,10.3819,8.74
20170920,29.62,233.5,85.74,5.43,99.99,5.033,26.81,28.11,6.347,77.78,10.3786,1.33
20170921,29.28,222.3,85.57,4.49,100.07,4.4652,27.43,28.18,6.4121,64.21,10.4947,1.95
20170922,29.28,223.5,84.99,4.34,100.2,4.7482,27.09,28.06,6.4442,43.89,10.4395,1.14
20170923,29.76,207.6,85.37,2.99,100.34,5.8445,26.93,28.23,6.4068,54.33,10.385,4.32
20170924,29.51,193.3,84.72,1.41,100.3,5.4557,27.65,28.52,6.4848,57.83,10.3987,5.94
20170925,30.01,208.2,83.26,1.76,100.15,6.0941,27.26,28.37,6.173,35.79,10.2502,4.43
20170926,30.04,244.5,82.22,1.19,100.13,5.1206,26.68,28.38,6.0082,57.32,10.3543,5.68
20170927,28.96,174.5,84.86,1.81,100.19,5.124,27.01,27.87,6.4831,81.14,10.3538,5.34
20170928,28.19,49.4,86.2,2.85,100.15,3.7406,26.21,27.28,6.3271,95.54,10.301,3.85
20170929,28.79,65.3,85.16,1.8,100.1,3.3564,26.35,27.43,6.2158,97.86,10.3615,14.39
20170930,28.36,213.5,87.66,3.06,100.25,2.5128,26.53,27.45,6.0588,98.32,10.4782,6.89
20171001,29.2,202.1,87.56,4.69,100.26,2.4434,27.54,28.22,6.1051,95.03,10.5379,3.3
20171002,29.85,208.7,82.87,2.24,100.23,5.2001,26.74,28.11,6.3686,86.25,10.3498,3.11
20171003,29.18,203.9,85.01,1.79,100.25,3.8726,26.98,27.86,6.3878,91.79,10.321,14.26
20171004,27.74,173.3,84.84,1.53,100.33,2.9136,26.9,27.32,6.3559,95.96,10.3639,16.98
20171005,28.63,67.1,83.8,2.5,100.24,3.1505,26.7,27.48,6.4615,97.32,10.344,11.38
20171006,28.49,90.7,84.6,2.42,100.25,4.717,26.45,27.38,6.3914,97.94,10.3315,8.4
20171007,29.56,176.8,83.13,3.32,100.3,4.8005,26.89,28.14,6.3158,85.46,10.332,10.16
20171008,29.57,186.3,84.57,3.13,100.25,5.7149,27.17,28.23,6.2832,65.61,10.212,3.81
20171009,29.18,210.2,86.43,2.64,100.21,3.6914,27.17,28.0,6.1126,77.1,10.3462,4.75
20171010,29.16,210.4,81.5,2.02,100.17,4.2732,26.65,27.94,6.1819,59.28,10.3145,7.43
20171011,29.62,203.4,83.76,2.62,100.2,5.7036,26.59,27.98,6.2585,24.86,10.2098,4.21
20171012,29.75,196.8,85.21,2.9,100.23,5.8438,26.71,28.02,6.1315,23.33,10.1702,4.03
20171013,28.84,177.0,86.7,3.17,100.18,5.9311,27.23,27.87,6.1932,16.65,10.2209,2.11
20171014,30.08,135.4,80.12,1.53,100.15,6.1505,27.0,28.36,6.3612,19.64,10.1935,0.14
20171015,31.09,83.8,78.75,1.81,100.16,6.0247,27.22,28.91,6.1284,37.36,10.1645,4.34
20171016,30.15,45.1,82.91,3.64,100.17,5.0842,27.43,28.63,6.0096,92.88,10.1561,2.67
20171017,30.98,25.8,77.82,4.65,100.12,5.6251,26.07,28.23,5.8733,74.37,9.876,0.0
20171018,30.32,11.9,78.62,5.49,100.03,1.103,25.69,27.94,5.3263,95.91,10.3322,2.5
20171019,29.24,298.9,85.31,3.81,99.98,1.3889,26.18,27.65,6.0523,99.37,10.4467,8.28
20171020,28.94,242.3,82.14,5.16,100.22,2.6275,26.44,27.6,5.2836,99.31,10.429,6.05
20171021,28.25,247.6,82.82,4.09,100.36,3.5035,26.19,27.25,5.3815,84.54,10.392,0.36
20171022,30.67,229.5,80.83,3.04,100.39,4.6087,26.52,28.36,5.0374,72.91,10.3615,1.36
20171023,27.99,137.7,84.06,2.08,100.53,4.2576,26.54,27.37,5.2387,53.61,10.4122,3.45
20171024,30.31,121.1,70.71,1.15,100.75,5.3494,26.59,28.19,5.5889,11.67,10.0294,0.33
20171025,29.39,68.0,80.91,2.4,100.94,5.5524,25.47,27.4,5.6604,15.01,9.7438,0.04
20171026,29.15,56.4,78.19,2.46,101.0,5.6354,24.36,26.95,5.7355,12.48,9.4783,0.0
20171027,29.14,48.0,74.72,3.16,100.88,5.2992,24.41,26.9,5.3585,15.79,9.5846,0.04
20171028,28.96,46.0,78.75,4.1,100.86,5.0856,25.21,26.97,5.3261,23.47,9.8911,0.16
20171029,28.86,48.2,76.06,5.05,100.94,4.9836,25.15,26.77,5.1648,14.56,9.647,0.0
20171030,28.61,44.0,74.92,4.94,100.93,4.0277,24.22,26.33,5.1245,55.33,9.9703,0.0
20171031,27.98,42.8,76.64,5.49,100.84,5.0419,23.94,25.81,5.1096,6.96,9.6518,0.03
20171101,27.62,36.7,77.98,6.09,100.86,5.1576,23.15,25.26,5.3486,29.94,9.6192,0.25
20171102,27.53,37.0,76.97,6.27,100.76,5.4346,23.26,25.17,5.4626,10.18,9.3958,0.41
20171103,27.14,38.6,75.25,6.14,100.71,5.4607,22.65,24.91,5.646,16.26,9.4399,0.11
20171104,27.94,52.5,84.52,6.01,100.77,3.57,23.47,25.64,5.3069,65.99,10.1726,4.0
20171105,28.16,64.0,84.86,5.43,100.83,4.7064,25.21,26.44,5.6482,67.95,10.0354,1.03
20171106,28.33,47.0,82.78,5.0,100.85,5.5246,24.45,26.23,5.5776,5.56,9.63,0.07
20171107,28.34,42.7,80.34,4.98,100.87,5.491,23.88,25.98,5.5606,7.54,9.539,0.0
20171108,27.93,41.3,77.19,5.03,100.87,5.4782,23.5,25.56,5.4962,2.62,9.3002,0.0
20171109,27.62,39.7,76.95,4.7,100.78,5.3146,22.62,25.15,5.3614,16.17,9.408,0.0
20171110,27.35,39.0,77.8,5.77,100.76,5.0633,22.96,25.03,5.1259,25.56,9.413,0.0
20171111,27.03,37.6,77.97,6.77,100.74,4.0992,22.78,24.91,5.2286,75.24,9.7562,0.06
20171112,27.15,40.8,83.02,7.18,100.58,2.8577,23.53,25.39,5.1665,82.84,10.0418,0.74
20171113,26.64,36.6,86.44,7.44,100.44,3.4954,23.88,25.25,5.0558,94.65,10.1695,3.58
20171114,26.63,36.1,89.3,8.4,100.31,1.2151,24.35,25.42,5.0122,99.8,10.2331,4.63
20171115,27.1,27.9,91.89,9.4,100.0,2.119,24.16,25.39,5.285,99.48,10.3164,8.1
20171116,27.09,92.4,90.48,6.19,100.01,2.4499,25.26,26.17,5.2378,96.59,10.3982,11.82
20171117,27.47,83.1,87.02,3.81,100.45,2.9563,25.52,26.19,5.1348,64.71,10.3406,0.39
20171118,28.06,74.4,84.68,2.77,100.62,5.069,24.74,26.31,5.2183,15.01,9.8268,0.2
20171119,28.35,66.1,85.46,2.43,100.75,5.0556,24.38,26.32,5.333,16.53,9.8599,0.53
20171120,28.41,71.8,86.61,3.0,100.8,5.0011,25.18,26.66,5.0726,11.05,9.9118,0.95
20171121,28.11,41.0,82.02,4.38,100.77,4.609,24.98,26.38,4.6726,17.01,9.7954,0.09
20171122,27.83,47.1,77.53,4.05,100.74,4.1138,24.09,25.86,4.4112,22.86,9.6427,0.0
20171123,28.27,53.5,76.94,3.46,100.69,4.2878,23.5,25.83,4.3594,13.94,9.6686,1.84
20171124,27.61,45.4,75.69,4.32,100.85,4.499,22.93,24.97,4.7028,30.42,9.4697,0.11
20171125,25.76,41.7,73.79,5.19,101.0,4.6106,20.76,23.2,4.9841,78.8,8.9834,0.0
20171126,25.56,39.6,77.4,4.78,101.1,4.4767,20.34,22.95,4.9452,56.74,8.9621,0.0
20171127,26.4,48.5,77.04,4.12,100.94,4.8,20.72,23.44,4.8168,6.64,8.8608,0.0
20171128,26.09,48.2,74.29,4.05,100.95,4.921,21.05,23.44,4.9654,6.28,8.8258,0.0
20171129,25.87,47.5,71.89,4.47,101.09,5.0714,20.34,23.1,5.0774,3.46,8.646,0.0
20171130,25.37,45.9,77.61,4.23,101.02,4.7424,20.04,22.73,4.7494,2.22,8.8862,0.0
20171201,25.61,47.6,77.4,4.86,100.96,4.6478,20.18,22.82,4.7729,7.46,8.826,0.0
20171202,25.36,44.2,76.85,5.44,101.04,4.0812,20.04,22.56,4.6301,32.99,8.988,0.03
20171203,24.63,41.5,74.62,5.03,101.05,4.7098,19.38,21.9,4.8022,7.41,8.7204,0.21
20171204,25.04,43.5,76.36,5.08,100.93,4.5653,19.61,22.09,4.7609,17.47,8.7031,0.0
20171205,24.95,42.8,76.68,4.99,100.85,3.9242,19.08,22.06,4.639,61.77,8.8114,0.0
20171206,24.62,41.3,76.1,4.62,100.77,4.5938,19.21,22.08,4.8518,35.28,8.7554,0.0
20171207,25.37,33.3,73.09,6.23,100.66,3.1248,20.21,22.71,4.6344,84.93,9.1771,0.08
20171208,25.31,23.8,73.94,8.86,100.58,3.2542,22.12,22.98,4.511,97.75,9.6156,0.21
20171209,27.13,16.4,74.11,4.31,100.58,3.1862,21.61,24.3,4.4071,58.6,9.8486,0.0
20171210,27.52,9.8,69.73,2.19,100.83,4.3246,22.03,24.75,4.4986,9.63,9.4411,0.0
20171211,26.88,155.0,79.34,2.03,100.97,3.8474,22.23,24.63,4.5636,14.89,9.5858,0.04
20171212,27.31,164.1,77.19,1.67,101.01,3.719,23.92,25.24,4.3027,18.75,9.637,0.03
20171213,27.38,88.0,80.47,2.09,101.04,3.7298,23.43,25.1,3.9761,17.69,9.6067,0.03
20171214,26.84,66.2,81.99,3.95,101.11,4.001,23.38,24.79,4.3822,28.17,9.671,0.11
20171215,27.01,45.5,73.43,3.99,101.18,4.4371,21.65,24.12,4.5322,9.13,9.0074,0.0
20171216,26.91,42.6,69.77,4.7,101.29,4.493,21.14,23.8,4.5499,1.21,8.8246,0.0
20171217,26.93,39.7,72.07,4.55,101.36,4.5648,21.0,23.74,4.717,7.78,8.9326,0.0
20171218,26.13,44.2,71.55,4.98,101.35,4.4698,20.52,22.98,4.589,13.44,8.8236,0.0
20171219,25.4,46.1,67.83,5.08,101.33,4.6483,19.53,22.2,4.7441,19.83,8.5778,0.0
